EmployeeCode,NoOfDays,StartDate,EndDate,LeaveTypeCode,LeaveTypeName
182712,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182713,,,,,
182714,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182715,,,,,
182716,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182717,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182718,,,,,
182719,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182721,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
182721,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
182722,,,,,
182723,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
182724,,,,,
182725,,,,,
182726,,,,,
182727,,,,,
182729,,,,,
182731,,,,,
182735,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182736,,,,,
182737,,,,,
182738,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182739,,,,,
182741,,,,,
182742,,,,,
182744,,,,,
182745,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182745,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
182746,,,,,
182748,,,,,
182749,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182749,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
182751,,,,,
182752,,,,,
182753,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
182753,1.0,2024-12-27,2024-12-27,7.0,Day Off Leave
182753,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182753,0.5,2024-12-31,2024-12-31,1.0,Annual Leave
182755,,,,,
182756,,,,,
182757,,,,,
182758,,,,,
182759,,,,,
182760,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
182760,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182760,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
182760,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
182760,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182760,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
182760,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182760,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182760,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182761,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
182762,,,,,
182763,,,,,
182764,,,,,
182765,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182766,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182767,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182769,,,,,
182770,,,,,
182771,,,,,
182772,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182772,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
182773,,,,,
182774,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182774,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
182774,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
182775,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
182776,,,,,
182777,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182777,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182777,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182777,1.0,2025-01-15,2025-01-15,3.0,H-Apparel Special Leave
182777,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
182777,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
182778,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182779,,,,,
182780,,,,,
182781,,,,,
182782,,,,,
182783,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
182783,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
182783,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
182783,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
182783,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
182784,,,,,
182785,,,,,
182786,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182787,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182788,,,,,
182789,,,,,
182790,,,,,
182793,,,,,
182794,,,,,
182795,,,,,
182796,,,,,
182797,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182797,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182798,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182799,,,,,
182800,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182801,,,,,
182802,,,,,
182803,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
182804,,,,,
182805,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182805,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
182806,,,,,
182807,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182807,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182807,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182807,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
182807,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
182808,,,,,
182810,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182810,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182810,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
182812,,,,,
182813,,,,,
182814,,,,,
182815,,,,,
182816,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182816,1.0,2024-12-26,2024-12-26,7.0,Day Off Leave
182816,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
182817,,,,,
182819,,,,,
182823,,,,,
182824,,,,,
182825,,,,,
182826,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
182826,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182826,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
182827,,,,,
182828,,,,,
182829,0.5,2025-01-03,2025-01-03,1.0,Annual Leave
182830,,,,,
182831,,,,,
182832,,,,,
182833,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182834,,,,,
182835,,,,,
182836,,,,,
182837,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
182837,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182838,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
182838,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
182838,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
182841,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182841,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
182841,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182841,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
182841,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182842,,,,,
182843,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
182843,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
182844,,,,,
182846,,,,,
182847,,,,,
182848,,,,,
182849,,,,,
182850,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
182851,,,,,
182853,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182853,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182853,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182853,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182853,1.0,2025-01-15,2025-01-15,7.0,Day Off Leave
182853,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
182853,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
182853,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
182853,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182853,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182853,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
182853,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
182854,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
182854,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182854,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182854,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182855,,,,,
182857,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
182857,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182857,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182858,,,,,
182859,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182860,,,,,
182861,,,,,
182862,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182863,,,,,
182864,,,,,
182865,,,,,
182866,,,,,
182867,,,,,
182868,,,,,
182869,,,,,
182870,,,,,
182871,,,,,
182872,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
182873,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182873,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182873,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182873,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182873,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
182873,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182873,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182873,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
182873,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
182873,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
182874,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182874,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182874,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182875,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
182875,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182877,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
182878,,,,,
182879,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182880,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182880,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
182880,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
182881,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
182882,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182882,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182882,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182883,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182883,0.5,2025-01-02,2025-01-02,1.0,Annual Leave
182884,1.0,2025-01-15,2025-01-15,3.0,H-Apparel Special Leave
182884,1.0,2025-01-16,2025-01-16,3.0,H-Apparel Special Leave
182884,1.0,2025-01-17,2025-01-17,3.0,H-Apparel Special Leave
182885,,,,,
182886,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
182886,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
182887,,,,,
182888,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
182888,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182888,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
182888,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
182888,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182888,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
182888,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
182889,,,,,
182890,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
182891,,,,,
182892,,,,,
182893,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
182893,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182893,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182893,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182894,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182894,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182894,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
182894,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
182894,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
182894,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182894,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
182894,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
182894,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
182894,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
182895,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
182895,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
182895,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
182895,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
182895,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182895,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182896,,,,,
182897,,,,,
182898,,,,,
182900,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182902,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182903,,,,,
182904,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
182904,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182905,,,,,
182906,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
182906,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182907,,,,,
182908,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
182908,1.0,2025-01-07,2025-01-07,7.0,Day Off Leave
182908,1.0,2025-01-16,2025-01-16,7.0,Day Off Leave
182910,,,,,
182911,,,,,
182912,,,,,
182913,,,,,
182914,,,,,
182915,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182916,,,,,
182917,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182919,,,,,
182920,,,,,
182921,,,,,
182922,,,,,
182923,,,,,
182924,,,,,
182925,,,,,
182926,,,,,
182927,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182928,,,,,
182929,,,,,
182930,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
182931,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182932,,,,,
182933,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
182934,,,,,
182935,,,,,
182936,,,,,
182937,,,,,
182939,,,,,
182942,,,,,
182943,,,,,
182944,,,,,
182945,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
182946,,,,,
182947,,,,,
182948,,,,,
182949,,,,,
182951,,,,,
182952,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
182953,,,,,
182954,,,,,
182955,,,,,
182956,,,,,
182957,,,,,
182958,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
182958,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182959,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
182959,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
182960,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
182960,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
182961,,,,,
182962,,,,,
182963,,,,,
182964,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
182965,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
182966,,,,,
182967,,,,,
182968,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182968,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
182968,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
182968,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
182968,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
182969,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
182970,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
182970,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
182970,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182970,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
182970,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182970,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182971,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
182971,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
182971,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182972,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182973,,,,,
182974,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
182974,1.0,2024-12-27,2024-12-27,7.0,Day Off Leave
182974,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
182975,,,,,
182976,,,,,
182977,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
182977,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
182977,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
182978,,,,,
182979,,,,,
182980,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
182981,,,,,
182982,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
182983,,,,,
182984,,,,,
182985,,,,,
182986,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
182986,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
182987,,,,,
182988,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
182988,1.0,2025-01-15,2025-01-15,7.0,Day Off Leave
182989,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
182990,,,,,
182991,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
182992,,,,,
182993,,,,,
182994,,,,,
182995,,,,,
182996,,,,,
182998,,,,,
182999,,,,,
183000,,,,,
183001,,,,,
183002,1.0,2024-12-28,2024-12-28,16.0,Unauthorized leave 
183002,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183002,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
183002,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
183002,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
183002,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
183002,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183002,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183004,,,,,
183005,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
183006,,,,,
183007,,,,,
183008,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183009,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
183009,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
183010,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
183011,,,,,
183012,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
183014,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
183014,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
183014,1.0,2024-12-23,2024-12-23,7.0,Day Off Leave
183015,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183016,,,,,
183017,,,,,
183019,,,,,
183020,,,,,
183021,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
183021,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
183021,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183021,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183022,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
183023,0.5,2025-01-02,2025-01-02,1.0,Annual Leave
183024,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183026,,,,,
183027,,,,,
183028,1.0,2025-01-16,2025-01-16,3.0,H-Apparel Special Leave
183029,,,,,
183030,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
183031,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183031,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
183032,,,,,
183033,,,,,
183034,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
183035,,,,,
183036,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
183036,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
183036,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
183037,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183038,0.5,2025-01-02,2025-01-02,1.0,Annual Leave
183038,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183038,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
183040,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
183040,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
183041,,,,,
183042,,,,,
183043,,,,,
183044,,,,,
183045,,,,,
183046,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183046,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
183046,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183046,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183046,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
183046,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
183047,1.0,2024-12-26,2024-12-26,7.0,Day Off Leave
183047,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183048,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183049,,,,,
183050,,,,,
183051,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183051,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183051,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183051,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
183051,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
183051,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
183052,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183054,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183054,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
183055,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
183055,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
183056,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
183057,,,,,
183058,,,,,
183060,,,,,
183061,,,,,
183062,,,,,
183063,,,,,
183064,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183065,,,,,
183066,,,,,
183067,,,,,
183068,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
183069,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
183069,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
183069,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
183069,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
183069,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
183070,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183070,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
183070,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
183071,,,,,
183072,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
183075,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183077,,,,,
183078,,,,,
183079,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
183079,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
183081,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183082,,,,,
183083,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
183083,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183085,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
183086,3.0,2025-01-15,2025-01-17,1.0,Annual Leave
183086,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
183086,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
183087,,,,,
183088,,,,,
183090,,,,,
183091,,,,,
183092,,,,,
183093,,,,,
183094,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
183094,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
183095,,,,,
183096,,,,,
183097,,,,,
183098,,,,,
183099,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
183099,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
183100,,,,,
183101,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
183103,0.5,2025-01-07,2025-01-07,1.0,Annual Leave
183103,0.5,2024-12-31,2024-12-31,1.0,Annual Leave
183104,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183105,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183106,0.5,2025-01-09,2025-01-09,1.0,Annual Leave
183107,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
183108,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183109,,,,,
183110,,,,,
183111,,,,,
183112,,,,,
183113,,,,,
183114,,,,,
183115,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183115,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
183115,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
183115,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183116,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
183116,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
183116,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183117,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
183118,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183118,1.0,2024-12-23,2024-12-23,7.0,Day Off Leave
183118,1.0,2025-01-15,2025-01-15,7.0,Day Off Leave
183119,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
183120,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183122,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
183123,,,,,
183124,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
183124,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
183124,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183124,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
183124,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183124,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
183125,,,,,
183126,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
183127,1.0,2025-01-02,2025-01-02,7.0,Day Off Leave
183128,,,,,
183130,1.0,2024-12-30,2024-12-30,7.0,Day Off Leave
183130,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183131,1.0,2025-01-03,2025-01-03,7.0,Day Off Leave
183131,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
183132,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
183133,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
183134,,,,,
183135,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
183135,1.0,2025-01-10,2025-01-10,7.0,Day Off Leave
183136,1.0,2025-01-06,2025-01-06,7.0,Day Off Leave
183136,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
183136,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
183136,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
183137,,,,,
183138,,,,,
183139,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
183140,,,,,
183141,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
183141,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
183142,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
183142,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
183143,0.5,2025-01-09,2025-01-09,1.0,Annual Leave
183144,,,,,
183145,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
183146,,,,,
183147,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
183147,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
183147,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
183147,1.0,2025-01-07,2025-01-07,7.0,Day Off Leave
183148,,,,,
183149,,,,,
183150,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
